"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3908","Bloc Al Horra",1,20,5,0,-0.24607185652093,0.0309752765617106,-0.163707543386812,0.0400504824887974,-0.245578779559888,0.0305818233359336,-12.9938122298925,2.2900835136449,9.30616665782733,1.71372058470137,"Ho"
