"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_4125","Bloc Al Horra",0,20,6,0,-0.0644048136160053,0.0697928432736499,0.278653823497564,0.112034628008748,-0.378095205976949,0.066107838240212,-3.13757485124183,0.596988117565953,-3.00022391988589,0.590858447671585,"Ho"
