"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3899","Bloc Al Horra",1,21,4,0,-0.239634372923963,0.0315433603944891,-0.150652727015843,0.0426235936405203,-0.231622942152612,0.02884609985599,-12.0911723047426,2.31227335206485,10.5253476718605,1.87556702649796,"Ho"
