"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3894","Bloc Al Horra",23,0,3,0,-0.271413872698839,0.026625196492961,-0.346605060981015,0.0248757081133187,0.209833560221655,0.100770077480428,14.0989767746603,2.12489744210488,8.76251741058632,1.64606189898927,"Ho"
