"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_2548","Bloc Al Horra",3,1,5,17,-0.00725795934709192,0.0431260433979464,0.143708049303249,0.0572959500228837,-4.06920985768835,5.13341394640469,-6.9958380718292,0.98344724272363,-1.74853160521978,0.674694569796643,"Ho"
