"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3907","Bloc Al Horra",19,0,7,0,-0.193191744636699,0.0382530158261103,-0.280700495258169,0.0286221485374238,-0.24967250275267,0.0269514139081939,12.2665587074854,2.26123792158865,10.87140604592,1.84952562119546,"Ho"
