"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3685","Bloc Al Horra",18,1,7,0,-0.201280671837971,0.0391122596916365,-0.336587142848155,0.034659483275238,-0.292768256804156,5.3916362299888,7.99888803053604,1.64404045340984,-1.02780605447841,0.499118493591402,"Ho"
