"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3897","Bloc Al Horra",1,21,4,0,-0.257853773541224,0.0255318581217934,-0.191064699394071,0.0294384949360175,-0.228975548721114,0.0308797391566526,-15.8987137275728,2.50321708343877,8.39271520786775,1.65542907887854,"Ho"
