"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3493","Bloc Al Horra",15,3,8,0,-0.00831495797614942,0.0699517274204477,-0.250483183492035,0.0512077903988423,-1.79580391629798,0.379024219613934,4.4321530891772,0.839164343970128,-2.57962638892411,0.527546749238802,"Ho"
