"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3210","Bloc Al Horra",17,3,6,0,-0.15355657016056,0.0447987922619368,-0.286743429167387,0.0341757639052191,-1.82927422910744,0.35353829071479,8.09163934982374,1.58845675154409,-2.59294863762759,0.51513365406501,"Ho"
