"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_4099","Bloc Al Horra",1,19,6,0,-0.0970829403816102,0.0554497762260236,0.144763783333368,0.0763726648462978,-0.498985733867578,0.154935426463159,-4.39684315968641,0.704857911337174,-1.80908419584582,0.488143683247057,"Ho"
