"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_1749","Bloc Al Horra",23,0,3,0,-0.0137152377674317,0.0401278789944996,0.101889528913164,0.0508544031613832,-0.959736012214083,0.317219537433584,-9.16494727110531,1.39492561096876,-2.07503766314379,0.601914820705803,"Ho"
