"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_4123","Bloc Al Horra",0,20,6,0,-0.11132563416266,0.0522797849009449,0.110201360175359,0.0761765954292505,-0.424055649509182,0.186412973859557,-4.8205453098865,0.843530013595529,-1.66791129281695,0.493854504746138,"Ho"
