"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3203","Bloc Al Horra",1,18,7,0,-0.186605231753385,0.039829347014116,-0.0493947758903656,0.0573171801049739,-0.341894051131241,0.137272089674231,-7.85481786751455,1.56418181332085,-1.48240399847136,0.450912421734265,"Ho"
