"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_4100","Bloc Al Horra",0,20,6,0,-0.0706381600828364,0.0502906480512818,0.144982533736249,0.0701353868689848,-3.66850576646695,17.4658167814146,-4.93028872075931,0.795304007255253,-1.6634248229772,0.482658478123035,"Ho"
