"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_4098","Bloc Al Horra",0,19,7,0,-0.117756252204189,0.0520433988124374,0.117439844667873,0.0736750281443082,-3.20945166239489,2.00476049659272,-4.528261935714,0.753557383608291,-1.56468782852754,0.492917393440167,"Ho"
