"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3898","Bloc Al Horra",2,21,3,0,-0.230977042032164,0.0339715388608502,-0.139943785567889,0.0477884677571634,0.202671070542422,0.097206767518038,-11.8617663334815,2.3129281801528,9.21177111062538,1.69514048919067,"Ho"
