"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_2650","Bloc Al Horra",12,2,12,0,-0.186345479481066,0.0514448329475548,-0.410369173530732,0.0579327918370499,-5.17137935202993,30.1697998480163,4.89375822053082,1.13428110634602,-1.23394777913981,0.459560888992061,"Ho"
