"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3680","Bloc Al Horra",16,2,8,0,-0.167514171587625,0.0593589404137535,-0.399428811040005,0.0601850134845753,0.0125451779148078,0.319592427884522,4.77575942824281,1.21434471240874,-1.45115074596097,0.479066426246678,"Ho"
