"","bill_num","bloc","absent","no","yes","abstain","betas_yes_mean","betas_yes_sd","betas_no_mean","betas_no_sd","betas_absent_mean","betas_absent_sd","sigmas_ord_mean","sigmas_ord_sd","sigmas_abs_mean","sigmas_abs_sd","bloc_l"
"1","Bill_3530","Bloc Al Horra",1,22,3,0,-0.12847546984508,0.0515016982180165,0.0912266623928432,0.0795256944674174,-3.45757647360491,13.8598019767025,-4.89471202196707,0.936370592265541,-1.44008130459259,0.491006987811715,"Ho"
