"","bill_means","id"
"200",7.7121365088978,"Projet.de.loi.N.02.2014.portant.ratification.de.la.convention.de.prêt.ayant.pour.objet.une.facilité.d.ajustement.structurel.des.finances.publiques.conclue.à.Tunis.le.28.Novembre.2013.entre.la.Banque.Centrale.de.Tunisie.au.profit.de.l.Etat.et.le.Fonds.Monétaire.Arabe"
"201",7.73458109145992,"Amendment_263"
"202",7.76943066383808,"Amendment_1191"
"203",7.90222614181563,"Amendment_1166"
"204",7.94438020848497,"Projet.de.loi.N.19.2015.portant.organisation.de.la.ratification.des.conventions"
"205",8.05925916833667,"Amendment_1229"
"206",8.06435886621042,"Projet.de.loi.N.44.2015.relatif.aux.avantages.accordés.aux.présidents.de.la.République.dès.la.cessation.de.leurs.fonctions"
"207",8.09203993486974,"Amendment_533"
"208",8.19109263089579,"Amendment_1068"
"209",8.22987640976924,"Amendment_619"
"210",8.24979854350802,"Amendment_40"
"211",8.25692888935471,"Amendment_108"
"212",8.2657656082986,"Projet.de.loi.N.17.2015.portant.approbation.de.la.rétrocession.à.l.Etat.de.l.emprunt.obligataire.émis.par.la.banque.centrale.de.Tunisie..sur.le.marché.financier.américain.assorti.de.la.garantie.de.l.agence.des.Etats.Unis.pour.le.développement.international..objet.des.accords.conclus.entre.la.banque.centrale.de.Tunisie.et.un.groupe.d.établissements.financiers.étrangers"
"213",8.27319625019499,"Amendment_493"
"214",8.36777942473547,"Amendment_49"
"215",8.37461323819239,"Amendment_845"
"216",8.38803483728106,"Amendment_837"
"217",8.38950596392786,"Amendment_726"
"218",8.39264623847695,"Projet.de.loi.N.69.2014.portant.approbation.de.l.accord.de.prêt.conclu.le.19.août.2014.entre.la.République.tunisienne.et.la.Banque.Internationale.pour.la.Reconstruction.et.le.Développement.pour.le.financement.du.troisième.projet.de.développement.des.exportations"
"219",8.54033594432475,"Amendment_1061"
"220",8.54508596438878,"Amendment_459"
"221",8.63614472909719,"Amendment_474"
"222",8.67250942885772,"Amendment_458"
"223",8.68861497895792,"Amendment_282"
"224",8.80357381462926,"Amendment_781"
"225",8.80664637675351,"Amendment_1340"
"226",8.85256679258517,"Amendment_662"
"227",8.90130024342375,"Amendment_1020"
"228",8.91201950873747,"Amendment_497"
"229",8.92304563578237,"Amendment_492"
"230",9.01202316633267,"Amendment_535"
"231",9.0326307755511,"Amendment_953"
"232",9.04955417334669,"Amendment_990"
"233",9.08594416441383,"Amendment_1485"
"234",9.08719381991894,"Projet.de.loi.N.66.2015.portant.approbation.de.l.accord.de.coopération.financière.au.titre.de.l.année.2013..entre.le.gouvernement.de.la.République.Tunisienne.et.le.gouvernement.de.la.République.Fédérale.d.Allemagne"
"235",9.11691395817535,"Amendment_1501"
"236",9.12973574749499,"Amendment_537"
"237",9.18105208876653,"Amendment_621"
"238",9.19744265631262,"Amendment_996"
"239",9.20864445891783,"Amendment_284"
"240",9.24453792152335,"Amendment_1542"
"241",9.24707504021072,"Amendment_295"
"242",9.24804518998407,"Amendment_481"
"243",9.30546062163126,"Amendment_1541"
"244",9.31261925533868,"Amendment_782"
"245",9.33556028049519,"Amendment_583"
"246",9.34448928623647,"Projet.de.loi.N.45.2015.portant.approbation.d.un.accord.de.prêt.conclu.le.6.Avril.2015.entre.le.Gouvernement.de.la.république.tunisienne.et.la.Banque.Islamique.de.Développement.relatif.au.financement.du.projet.d.amélioration.d.approvisionnement.en.eau.potable.dans.le.milieu.rural.au.gouvernorat.de.Bizerte"
"247",9.47529377154309,"Amendment_394"
"248",9.51796135270541,"Amendment_1342"
"249",9.54696499512946,"Amendment_847"
"250",9.5551941492986,"Amendment_1121"
"251",9.5610879362485,"Amendment_1158"
"252",9.66406584168337,"Amendment_85"
"253",9.68183119539078,"Amendment_277"
"254",9.70320248409709,"Amendment_354"
"255",9.70541750501002,"Amendment_778"
"256",9.77404674549098,"Amendment_900"
"257",9.78836035897395,"Amendment_1536"
"258",9.79884886539689,"Amendment_970"
"259",9.81322285270541,"Amendment_1062"
"260",9.85990394551804,"Amendment_695"
"261",9.88757130961924,"Amendment_724"
"262",9.90642621176453,"Amendment_740"
"263",9.91731833571112,"Amendment_1066"
"264",9.93252227679659,"Amendment_772"
"265",9.94591219954709,"Amendment_1023"
"266",9.96015739102104,"Amendment_1512"
"267",10.0099460751503,"Amendment_687"
"268",10.0164220683687,"Amendment_353"
"269",10.0749241939216,"Amendment_835"
"270",10.1307259819639,"Amendment_289"
"271",10.1570960934969,"Amendment_1058"
"272",10.1927726883174,"Amendment_1143"
"273",10.2077449328657,"Amendment_1233"
"274",10.2378688715321,"Amendment_1243"
"275",10.3373086873747,"Amendment_417"
"276",10.3627582965932,"Amendment_4"
"277",10.4119043014848,"Amendment_480"
"278",10.4152477745491,"Amendment_47"
"279",10.5077044789579,"Amendment_1252"
"280",10.624741236997,"Amendment_261"
"281",10.6556305836812,"Amendment_1372"
"282",10.6667924437295,"Amendment_1561"
"283",10.6668794859719,"Amendment_627"
"284",10.7244168902946,"Amendment_1050"
"285",10.7386985170341,"Amendment_1192"
"286",10.746852935359,"Amendment_273"
"287",10.7561139599198,"Amendment_1190"
"288",10.792457247495,"Amendment_1195"
"289",10.8082952795591,"Amendment_1255"
"290",10.8255652652946,"Amendment_518"
"291",10.8398783276291,"Amendment_1432"
"292",10.8983945272142,"Amendment_618"
"293",10.931767750501,"Amendment_998"
"294",11.0429695301194,"Amendment_1169"
"295",11.0697236228778,"Amendment_1065"
"296",11.0916927765531,"Amendment_1247"
"297",11.2318658927856,"Amendment_396"
"298",11.2353348533136,"Amendment_1231"
"299",11.2438773947896,"Amendment_728"
"300",11.2971221284579,"Amendment_1179"
"301",11.3289800783503,"Amendment_60"
"302",11.3598123503635,"Amendment_1468"
"303",11.3628325190381,"Amendment_279"
"304",11.3687482334679,"Amendment_256"
"305",11.4592476322457,"Amendment_1134"
"306",11.5501820901804,"Projet.de.loi.N.67.2015.relatif.à.l.approbation.de.la.soumission.de.l.emprunt.obligataire.émis.par.la.Banque.Centrale.Tunisienne.au.marché.financier.international..Objet.des.accords.conclus.entre.la.Banque.Centrale.Tunisienne.avec.un.groupe.d.établissements.financiers"
"307",11.5596558840663,"Projet.de.loi.N.11.2014.portant.approbation.du.contrat.de.garantie.à.première.demande.conclu.à.Tunis.le.19.Décembre.2013.entre.le.gouvernement.de.la.République.Tunisienne.et.la.Banque.Européenne.d.Investissement.relatif.au.prêt.global.accordé.à.la.caisse.des.prêts.et.de.soutien.aux.collectivités.locales"
"308",11.5625673926633,"Amendment_907"
"309",11.5887715316172,"Projet.de.loi.N.48.2013.amendant.et.complétant.la.loi.N.64.1991.du.29.Juillet.1991.relative.à.la.concurrence.et.aux.prix"
"310",11.6085850871743,"Amendment_28"
"311",11.6311266813627,"Amendment_1115"
"312",11.653607327023,"Amendment_628"
"313",11.6758225981964,"Amendment_338"
"314",11.714235244489,"Amendment_69"
"315",11.734682854357,"Amendment_1214"
"316",11.7366395450902,"Amendment_921"
"317",11.7449363306613,"Amendment_275"
"318",11.8077791232763,"Projet.de.loi.N.74.2015.portant.approbation.de.l.accord.de.prêt.conclu.le.19.Novembre.2015.entre.la.République.Tunisienne.et.la.Banque.Africaine.de.Développement.agissant.comme.administrateur.du.fonds.Africa.Growing.Together.Fund..AGTF..pour.la.contribution.au.financement.du.projet.de.modernisation.de.l.infrastructure.routière"
"319",11.9081598326653,"Amendment_1082"
"320",11.913610966987,"Amendment_764"
"321",11.9210815388249,"Amendment_393"
"322",11.9845056074118,"Amendment_1504"
"323",11.9997058517034,"Amendment_653"
"324",12.0026403607214,"Amendment_288"
"325",12.0030602748221,"Amendment_1257"
"326",12.0475878136273,"Amendment_790"
"327",12.0676567334669,"Amendment_86"
"328",12.0773288196393,"Amendment_1074"
"329",12.1088527519716,"Amendment_495"
"330",12.1454164445782,"Amendment_356"
"331",12.1587748987976,"Amendment_1080"
"332",12.2082851302605,"Amendment_293"
"333",12.2453823425858,"Amendment_1053"
"334",12.2530203256513,"Amendment_1221"
"335",12.2743439518499,"Amendment_1388"
"336",12.3608333607846,"Amendment_1215"
"337",12.3658227705411,"Amendment_498"
"338",12.3721192731595,"Amendment_1070"
"339",12.4462647915832,"Amendment_536"
"340",12.5304604025661,"Amendment_1260"
"341",12.5348727369407,"Amendment_863"
"342",12.5727860721443,"Amendment_281"
"343",12.5856183086172,"Amendment_626"
"344",12.5970960271468,"Amendment_479"
"345",12.6047744619238,"Amendment_817"
"346",12.6148582628417,"Amendment_635"
"347",12.6293590601202,"Amendment_1296"
"348",12.6463245865002,"Amendment_682"
"349",12.6538397755511,"Amendment_1081"
"350",12.6580263386774,"Amendment_172"
"351",12.6720654689379,"Projet.de.loi.N.05.2014.portant.régularisation.de.la.situation.des.constructions.édifiées.et.en.violation.du.permis.de.bâtir"
"352",12.6826632725451,"Amendment_642"
"353",12.6922583527054,"Projet.de.loi.N.04.2015.portant.ratification.de.l.accord.de.prêt.conclu.entre.la.République.Tunisienne.et.la.Banque.Internationale.pour.la.Reconstruction.et.le.Développement.relatif.au.financement.du.Programme.de.Développement.Urbain.et.Gouvernance.Locale"
"354",12.7375447124248,"Amendment_1297"
"355",12.7716286766808,"Amendment_75"
"356",12.7862414779559,"Amendment_741"
"357",12.7908888126253,"Amendment_1318"
"358",12.8252222340551,"Amendment_1630"
"359",12.8743217224449,"Amendment_494"
"360",12.8993687054108,"Amendment_920"
"361",12.9158459217594,"Amendment_818"
"362",12.926534252505,"Amendment_892"
"363",12.9518550972751,"Amendment_1072"
"364",13.0044394198397,"Projet.de.loi.N.67.2014.portant.approbation.d.un.échange.de.notes.entre.le.gouvernement.de.la.République.tunisienne.et.le.gouvernement.du.Japon.relatif.au.financement.du.projet.de.construction.d.une.centrale.électrique.à.cycle.combiné.à.Rades.et.la.lettre.de.garantie.de.crédit.relative.à.l.accord.signé.entre.l.Agence.Japonaise.de.Coopération.Internationale.et.la.Société.Tunisienne.d.Electricité.et.de.Gaz"
"365",13.0136858226453,"Amendment_1041"
"366",13.0386913637275,"Amendment_783"
"367",13.0623594629259,"Amendment_133"
"368",13.0730176536343,"Amendment_90"
"369",13.0764220911824,"Amendment_1487"
"370",13.1114445656248,"Amendment_749"
"371",13.1466979158317,"Amendment_617"
"372",13.1770718977956,"Amendment_1631"
"373",13.2950802104208,"Amendment_1075"
"374",13.3142136711633,"Amendment_677"
"375",13.3496332547255,"Amendment_641"
"376",13.3982271903808,"Amendment_584"
"377",13.4024523468083,"Amendment_508"
"378",13.4383726853707,"Amendment_511"
"379",13.4544784799599,"Amendment_819"
"380",13.5147303662455,"Amendment_382"
"381",13.5633953811523,"Amendment_792"
"382",13.5677767470709,"Amendment_1249"
"383",13.6075884058116,"Amendment_34"
"384",13.6291632785571,"Amendment_1217"
"385",13.6438177064238,"Amendment_1488"
"386",13.6629057403579,"Amendment_56"
"387",13.6871242671949,"Amendment_484"
"388",13.6920176823647,"Amendment_746"
"389",13.6931623176353,"Amendment_1063"
"390",13.7293087965932,"Amendment_516"
"391",13.758790973003,"Amendment_39"
"392",13.7652556834619,"Amendment_874"
"393",13.8102076072144,"Amendment_1032"
"394",13.8177119288577,"Amendment_522"
"395",13.8485435210982,"Amendment_54"
"396",13.8528364406713,"Amendment_842"
"397",13.8665449024048,"Amendment_1482"
"398",13.9460212014028,"Amendment_1341"
"399",13.9463777976623,"Amendment_490"
"400",13.9488477208547,"Amendment_316"
"401",13.9702644438878,"Amendment_29"
"402",14.0112390800909,"Amendment_1100"
"403",14.0443393076152,"Amendment_1237"
"404",14.0667232704103,"Amendment_1559"
"405",14.0816901803607,"Amendment_1003"
"406",14.0960014943798,"Amendment_32"
"407",14.120284993988,"Amendment_1055"
"408",14.120612201862,"Amendment_652"
"409",14.1650136966601,"Amendment_475"
"410",14.1825070104847,"Amendment_857"
"411",14.1866631452906,"Amendment_1104"
"412",14.204891748497,"Projet.de.loi.N.11.2015.portant.approbation.de.la.convention.de.garantie.conclue.le.20.novembre.2014.entre.le.Gouvernement.de.la.République.Tunisienne.et.la.Société.Internationale.Islamique.de.Financement.du.Commerce.et.relative.à.la.convention.de.Mourabaha.conclue.entre.la.Société.Tunisienne.des.Industries.de.Raffinage.et.la.Société.Internationale.Islamique.de.Financement.du.Commerce.pour.le.financement.des.importations.de.pétrole.brut.et.de.produits.pétroliers"
"413",14.230447727493,"Amendment_42"
"414",14.2732919854499,"Amendment_1127"
"415",14.4334083066132,"Projet.de.loi.N.74.2013.relatif.à.la.production.de.l.électricité.à.partir.des.énergies.renouvelables..Réexamen.de.3.articles.inconstitutionnels."
"416",14.503618003006,"Amendment_110"
"417",14.6198456908467,"Amendment_1170"
"418",14.6383971653307,"Amendment_1079"
"419",14.6859341128507,"Amendment_48"
"420",14.7114879248497,"Amendment_327"
"421",14.7243971628988,"Amendment_392"
"422",14.7258418329279,"Amendment_1585"
"423",14.7662962224449,"Amendment_328"
"424",14.7918352919858,"Amendment_574"
"425",14.8334687675351,"Amendment_1222"
"426",14.8470223110437,"Amendment_348"
"427",14.8514949759519,"Amendment_585"
"428",14.893887503475,"Amendment_1245"
"429",14.898306829745,"Amendment_715"
"430",14.9000145472639,"Amendment_1444"
"431",14.9173884509018,"Amendment_1005"
"432",14.9309963687375,"Amendment_538"
"433",14.9526905323788,"Amendment_517"
"434",14.9747046553106,"Amendment_1505"
"435",15.0858755651303,"Amendment_471"
"436",15.1318008615782,"Amendment_1159"
"437",15.1576668126253,"Amendment_887"
"438",15.1823344869739,"Amendment_26"
"439",15.2376863527054,"Amendment_502"
"440",15.2394996893788,"Amendment_500"
"441",15.2442151122244,"Amendment_470"
"442",15.2707917756509,"Amendment_1600"
"443",15.2802944859719,"Amendment_1107"
"444",15.421667741483,"Amendment_504"
"445",15.4828549948046,"Amendment_478"
"446",15.5830366533066,"Amendment_59"
"447",15.5904766369591,"Amendment_151"
"448",15.5917698807615,"Amendment_526"
"449",15.6226973647295,"Amendment_1414"
"450",15.6545728808216,"Amendment_1182"
"451",15.6866804663257,"Amendment_1563"
"452",15.6948367234469,"Amendment_547"
"453",15.7215763987976,"Amendment_1218"
"454",15.7233220398391,"Amendment_50"
"455",15.8033700340681,"Amendment_786"
"456",15.8257924210977,"Amendment_513"
"457",15.9155033333287,"Amendment_550"
"458",15.9388399569138,"Amendment_600"
"459",15.9687071843687,"Amendment_251"
"460",15.9784474239305,"Amendment_1099"
"461",16.0097205410822,"Amendment_112"
"462",16.0296641985185,"Amendment_1052"
"463",16.0648541891656,"Amendment_669"
"464",16.068279759519,"Amendment_329"
"465",16.0729056462926,"Amendment_298"
"466",16.1071910821643,"Amendment_506"
"467",16.1815216272545,"Amendment_305"
"468",16.2689668505613,"Amendment_1625"
"469",16.3036796573146,"Amendment_525"
"470",16.3221052366222,"Amendment_855"
"471",16.3279137975952,"Amendment_1178"
"472",16.3698955140281,"Amendment_1094"
"473",16.4369066673347,"Amendment_591"
"474",16.4449621242485,"Amendment_296"
"475",16.5360415490982,"Amendment_80"
"476",16.5755500901804,"Amendment_601"
"477",16.5925797194389,"Amendment_460"
"478",16.6523108096192,"Amendment_395"
"479",16.7768259231658,"Amendment_822"
"480",16.9321960951904,"Amendment_87"
"481",16.9744810180361,"Amendment_339"
"482",17.0280239871994,"Amendment_33"
"483",17.0597051702473,"Amendment_408"
"484",17.0855900068697,"Amendment_539"
"485",17.0933338727455,"Amendment_524"
"486",17.1126372374749,"Amendment_520"
"487",17.1537382761241,"Amendment_904"
"488",17.1665185278517,"Amendment_697"
"489",17.1740362823136,"Projet.de.loi.N.46.2015.portant.approbation.d.un.accord.de.fabrication.conclu.le.6.Avril.2015.entre.le.Gouvernement.de.la.république.tunisienne.et.la.Banque.Islamique.de.Développement.relatif.au.financement.du.projet.d.amélioration.d.approvisionnement.en.eau.potable.dans.le.milieu.rural.au.gouvernorat.de.Bizerte"
"490",17.1870365681363,"Amendment_527"
"491",17.2613849098196,"Amendment_306"
"492",17.2699641182365,"Amendment_149"
"493",17.3060517755511,"Amendment_472"
"494",17.3446183482049,"Amendment_565"
