vote_id,law_id,law_title,vote_title,vote_date,period,bloc,status,n_yes,n_no,n_absent_unexcused,n_absent_excused,n_abstain,n_members,n_present,n_cast,bloc_majority,n_agree_within_bloc,pct_agree_within_bloc,bloc_majority_yn,pct_agree_within_bloc_yn,coalition_majority,pct_agree_within_coalition,follows_coalition,abs_discrimination
569cd83812bdaa660cf72ca8,568e992912bdaa5ee3795fd7,Projet de loi N°61/2015 portant approbation de l’Accord de Prêt conclu entre la République Tunisienne et la Banque Internationale pour la Reconstruction et le Développement relatif au financement du Projet des corridors de transport routier,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,12,0,4,0,0,16,12,12,yes,12,1,yes,1,yes,1,TRUE,0.4041135919256325
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,12,0,0,3,0,15,12,12,yes,12,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,10,0,5,0,0,15,10,10,yes,10,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,53,0,13,3,0,69,53,53,yes,53,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,47,1,33,5,0,86,48,48,yes,47,0.9791666666666666,yes,0.9791666666666666,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,4,0,3,1,0,8,4,4,yes,4,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569ce9d512bdaa660cf72cbe,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article premier amendé,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,9,0,0,16,7,7,yes,7,1,yes,1,yes,0.9910714285714286,TRUE,0.328675130934138
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,12,0,0,3,0,15,12,12,yes,12,1,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,10,0,5,0,0,15,10,10,yes,10,1,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,52,0,13,3,1,69,53,52,yes,52,0.981132075471698,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,50,1,29,5,1,86,52,51,yes,50,0.9615384615384616,yes,0.9803921568627452,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,4,1,0,8,3,3,yes,3,1,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e167312bdaa42423b4cd5,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 2,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.97435897435897445,TRUE,0.3516984674505
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,11,0,1,3,0,15,11,11,yes,11,1,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,11,0,4,0,0,15,11,11,yes,11,1,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,53,0,12,3,1,69,54,53,yes,53,0.9814814814814816,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,53,1,27,5,0,86,54,54,yes,53,0.9814814814814816,yes,0.9814814814814816,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,4,1,0,8,3,3,yes,3,1,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1c7612bdaa42423b4ce2,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Article 3,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.9833333333333332,TRUE,0.324992837971985
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,8,0,1,3,3,15,11,8,yes,8,0.7272727272727273,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,11,0,4,0,0,15,11,11,yes,11,1,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,55,0,10,3,1,69,56,55,yes,55,0.9821428571428572,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,53,1,27,5,0,86,54,54,yes,53,0.9814814814814816,yes,0.9814814814814816,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,4,1,0,8,3,3,yes,3,1,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e1e1112bdaa42423b4ce4,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.9836065573770492,TRUE,0.315083112438315
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,12,0,0,3,0,15,12,12,yes,12,1,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,8,0,6,0,1,15,9,8,yes,8,0.8888888888888888,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,46,0,19,3,1,69,47,46,yes,46,0.9787234042553192,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,34,14,33,5,0,86,48,48,yes,34,0.7083333333333334,yes,0.7083333333333334,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,5,0,2,1,0,8,5,5,yes,5,1,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e2fb112bdaa42423b4cf9,55e5d9b612bdaa20aa5b45b9,Projet de loi organique N°55/2015 amendant et complétant la loi n°1975-40 du 14 mai 1975 relative aux passeports et aux documents de voyage,Amendement N°1 relatif à l'article premier bis,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,9,0,1,16,7,6,yes,6,0.8571428571428571,yes,1,yes,0.8490566037735849,TRUE,0.1294108600274245
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,2,2,0,8,4,4,yes,4,1,yes,1,yes,1,TRUE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,6,0,5,3,1,15,7,6,yes,6,0.8571428571428571,yes,1,yes,1,TRUE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,2,0,10,0,3,15,5,2,abstain,3,0.6,yes,1,yes,1,FALSE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,51,0,15,3,0,69,51,51,yes,51,1,yes,1,yes,1,TRUE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,49,0,33,4,0,86,49,49,yes,49,1,yes,1,yes,1,TRUE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,5,1,0,8,2,2,yes,2,1,yes,1,yes,1,TRUE,0.424931869213176
569e355312bdaa42423b4d07,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Article unique,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,0,10,0,0,16,6,6,yes,6,1,yes,1,yes,1,TRUE,0.424931869213176
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,3,2,0,8,3,3,yes,3,1,yes,1,yes,1,TRUE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Aucun bloc,independent,6,0,5,3,1,15,7,6,yes,6,0.8571428571428571,yes,1,yes,1,TRUE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Front Populaire,opposition,2,0,8,0,5,15,7,2,abstain,5,0.7142857142857143,yes,1,yes,1,FALSE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Nahda,coalition,50,0,16,3,0,69,50,50,yes,50,1,yes,1,yes,1,TRUE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Nidaa Tounes,coalition,48,0,34,4,0,86,48,48,yes,48,1,yes,1,yes,1,TRUE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,5,1,0,8,2,2,yes,2,1,yes,1,yes,1,TRUE,0.448322424797075
569e37f912bdaa42423b4d09,55d36d9412bdaa20aa5b44fb,Projet de loi N°54/2015 autorisant l'Etat à souscrire à la quatrième augmentation générale du capital de la Banque Islamique de Développement,Projet de loi dans sa totalité,2015-11-10,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,9,0,0,16,7,7,yes,7,1,yes,1,yes,1,TRUE,0.448322424797075
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,3,2,0,8,3,3,yes,3,1,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Aucun bloc,independent,7,0,5,3,0,15,7,7,yes,7,1,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Front Populaire,opposition,4,0,7,1,3,15,7,4,yes,4,0.5714285714285714,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Nahda,coalition,47,0,19,3,0,69,47,47,yes,47,1,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Nidaa Tounes,coalition,31,0,47,8,0,86,31,31,yes,31,1,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,4,1,0,8,3,3,yes,3,1,yes,1,yes,1,TRUE,0.408749084442
56b1e00c12bdaa77b03f4ea2,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Principe de passage au vote sur les articles,2015-11-12,P1_2015-02..2018-09,Union Patriotique Libre,coalition,7,0,8,1,0,16,7,7,yes,7,1,yes,1,yes,1,TRUE,0.408749084442
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,3,2,0,8,3,3,yes,3,1,yes,1,yes,1,TRUE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Aucun bloc,independent,6,0,6,3,0,15,6,6,yes,6,1,yes,1,yes,1,TRUE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Front Populaire,opposition,0,1,7,1,6,15,7,1,abstain,6,0.8571428571428571,no,1,yes,1,FALSE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Nahda,coalition,49,0,17,3,0,69,49,49,yes,49,1,yes,1,yes,1,TRUE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Nidaa Tounes,coalition,31,0,47,8,0,86,31,31,yes,31,1,yes,1,yes,1,TRUE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,5,1,0,8,2,2,yes,2,1,yes,1,yes,1,TRUE,0.53176019373445
56b1e90212bdaa77b03f4ea3,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Titre du projet de loi,2015-11-12,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,6,1,0,16,9,9,yes,9,1,yes,1,yes,1,TRUE,0.53176019373445
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,3,2,0,8,3,3,yes,3,1,yes,1,yes,1,TRUE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Aucun bloc,independent,4,0,5,3,3,15,7,4,yes,4,0.5714285714285714,yes,1,yes,1,TRUE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Front Populaire,opposition,1,1,4,1,8,15,10,2,abstain,8,0.8,NA,0.5,yes,1,FALSE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Nahda,coalition,50,0,16,3,0,69,50,50,yes,50,1,yes,1,yes,1,TRUE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Nidaa Tounes,coalition,31,0,47,8,0,86,31,31,yes,31,1,yes,1,yes,1,TRUE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,5,1,0,8,2,2,yes,2,1,yes,1,yes,1,TRUE,0.52535753987174
56b1fd9912bdaa77b03f4ea9,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Amendement du gouvernement relatif à l'article premier,2015-11-12,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,6,1,0,16,9,9,yes,9,1,yes,1,yes,1,TRUE,0.52535753987174
56b205ae12bdaa77b03f4eac,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Article premier amendé,2015-11-12,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,3,2,0,8,3,3,yes,3,1,yes,1,yes,0.9894736842105264,TRUE,0.736839685015
56b205ae12bdaa77b03f4eac,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Article premier amendé,2015-11-12,P1_2015-02..2018-09,Aucun bloc,independent,4,0,5,3,3,15,7,4,yes,4,0.5714285714285714,yes,1,yes,0.9894736842105264,TRUE,0.736839685015
56b205ae12bdaa77b03f4eac,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Article premier amendé,2015-11-12,P1_2015-02..2018-09,Front Populaire,opposition,0,5,2,1,7,15,12,5,abstain,7,0.5833333333333334,no,1,yes,0.9894736842105264,FALSE,0.736839685015
56b205ae12bdaa77b03f4eac,55673f5912bdaa4738fc565b,Projet de loi N°69/2012 relatif aux contrats de partenariat public-privé (PPP),Article premier amendé,2015-11-12,P1_2015-02..2018-09,Nahda,coalition,48,0,17,4,0,69,48,48,yes,48,1,yes,1,yes,0.9894736842105264,TRUE,0.736839685015
